code,name,price,chg_pct,turnover,pe,pb,mktcap_yi,nmc_yi,amount_yi
603986,兆易创新,397.34,-4.726,8.43037,160.218,11.033,2788.3137180956,2656.1858505555997,226.92599877
603259,药明康德,161.7,4.444,4.64484,24.134,5.79,4824.735319635,3999.294157782,185.44519201
002384,东山精密,184.34,-5.597,6.67409,233.342,14.915,3376.3853244888,2555.5454641782003,171.51401199
600487,亨通光电,58.77,-1.26,9.29478,53.427,4.473,1449.4987294389,1442.0079052388999,135.01032196
002281,光迅科技,175.66,-9.003,9.05953,145.174,14.063,1454.1992688308,1381.2680719832,128.49754414
002428,云南锗业,101.1,1.019,17.97186,3370.0,44.943,660.3043200000001,660.219016875,119.74651575
600183,生益科技,136.93,-2.179,3.49883,98.511,18.552,3326.0347253309997,3302.4077098901,116.79755554
000636,风华高科,61.92,6.227,17.22795,247.68,5.739,716.4225802512001,716.4223016111999,115.89373068
600176,中国巨石,42.68,-3.831,6.66539,51.966,5.292,1708.5387555103998,1695.0733435504,113.93533037
601138,工业富联,68.58,0.587,0.72107,38.528,7.723,13609.078488367,13609.078488367,99.23711707
000657,中钨高新,72.53,8.238,9.61241,125.052,15.468,1652.6717713199998,1054.1887406771,96.00546035
600584,长电科技,78.08,0.424,6.86399,89.747,4.857,1397.174896256,1397.174896256,95.37810465
000725,京东方Ａ,5.87,-3.295,4.44335,36.688,1.598,2174.5020573568,2076.0507726679,92.60349621
603228,景旺电子,93.91,-1.095,9.62171,72.238,7.067,940.2232443626,922.1149847538,89.8764249
601899,紫金矿业,35.46,0.882,1.1702,18.185,4.78,9429.0674049612,7305.395847444,84.88576198
002407,多氟多,37.48,2.573,18.72587,208.222,5.087,446.1741268612,404.322000906,74.95856065
600522,中天科技,32.68,-2.94,6.61254,38.133,2.934,1115.3519462735999,1115.3519462735999,74.70552469
600519,贵州茅台,1350.66,3.165,0.44152,20.571,6.233,16884.352152067,16884.352152067,74.18482438
001309,德明利,394.5,-2.39,10.45972,128.084,13.511,894.89512215,651.03961803,68.73639699
600206,有研新材,51.5,6.913,15.60366,164.537,10.0,435.97496598,435.97496598,67.46405957
002463,沪电股份,121.28,-3.647,2.71974,61.021,13.9,2333.8680976736,2331.9845574208,64.01292607
603799,华友钴业,45.73,3.908,7.3595,13.692,1.714,865.9101335240999,863.2027711881001,63.50357417
002475,立讯精密,55.6,-2.439,1.45124,24.279,4.87,4302.227812136,4072.7418679119996,59.68412557
000938,紫光股份,37.34,-1.737,5.6072,63.363,6.878,1067.9538249516,1067.9511364716002,59.49059126
600276,恒瑞医药,54.15,-0.86,1.69242,45.504,5.649,3594.043731771,3454.2297313709996,59.06446702
000988,华工科技,103.0,-3.377,5.46693,70.068,8.861,1035.6677882099998,1035.13522671,56.89047611
002371,北方华创,751.42,-0.076,1.02685,98.294,13.877,5452.97378664,5448.6204198416,56.52107951
002156,通富微电,62.87,-2.858,5.82068,78.588,6.093,954.1131785744,954.0222119713999,55.74665671
600549,厦门钨业,61.1,5.29,6.15547,42.005,5.301,970.0149396859999,949.4524397800001,55.31433787
600105,永鼎股份,37.37,-4.179,8.777,233.855,16.465,546.3474575074,546.3474575074,48.27512522
601208,东材科技,44.84,-2.394,10.49697,147.451,7.44,452.9660316412,452.9660316412,47.60381153
600601,方正科技,12.97,0.777,8.75338,117.909,11.361,554.3044524439,540.8870393239,47.5733076
002185,华天科技,17.83,-0.834,7.91196,81.045,3.307,592.5664307328,592.4288082731,46.77905333
000831,中国稀土,58.33,1.993,7.62625,358.733,12.227,619.0100967231,619.0100967231,46.61339833
603993,洛阳钼业,20.82,-0.048,1.2867,21.916,5.012,4454.2953786432,3635.3473410432002,46.49971756
600667,太极实业,19.0,-2.714,11.55568,90.476,4.545,397.39301381999996,397.39301381999996,46.10702247
603127,昭衍新药,52.59,3.341,13.73566,131.475,4.606,394.08222889800004,330.1162198926,45.88564719
603256,宏和科技,154.11,-2.953,3.25281,670.043,50.299,1394.0581703895,1355.74805025,44.62903944
002636,金安国纪,64.42,-1.498,9.47311,155.981,12.296,468.9776,466.60399163140005,44.27717328
002409,雅克科技,150.8,1.358,9.11351,71.748,8.859,717.698938424,480.33230247600005,43.73940121
600396,华电辽能,17.21,-2.933,15.89876,891.71,16.513,253.45284320570002,253.45284320570002,41.10427338
601869,长飞光纤,341.85,0.933,2.91995,319.486,19.886,2830.193611698,1389.067526409,40.45677852
603629,利通电子,125.2,-1.727,8.95376,111.786,20.454,459.14345599999996,451.6256968,39.97982363
000977,浪潮信息,75.92,-2.654,3.51838,46.321,4.999,1114.867476476,1113.6187055968,39.25559304
002436,兴森科技,32.77,-3.047,7.62534,409.625,10.436,556.9830265951,497.4258022387,38.46646225
603186,华正新材,149.48,4.531,16.72593,76.656,10.008,234.37046630640003,234.37046630640003,38.45544077
002821,凯莱英,175.31,1.771,6.64839,55.478,3.523,632.4851185069999,555.8095874598,37.83074196
000021,深科技,39.89,-2.35,5.8864,55.006,4.701,628.016105242,627.930660862,37.04537852
002916,深南电路,368.38,-3.724,1.50872,75.026,13.871,2509.2815026609996,2449.02505191,36.94416502
002080,中材科技,56.36,-0.354,3.88373,52.031,4.625,945.7904519424001,945.7904519424001,36.9212232
002008,大族激光,95.07,-4.692,4.02546,82.67,4.736,978.8439599856,909.5607220674001,36.78453127
600111,北方稀土,43.91,-0.34,2.25872,70.515,6.205,1587.3754112222,1587.3754112222,35.5689288
600330,天通股份,23.39,1.651,12.30383,-171.985,3.72,288.50030990240003,288.50030990240003,35.52862389
000603,盛达资源,37.49,8.888,14.53652,48.688,6.887,258.6695078154,249.95196298910002,34.50210639
601168,西部矿业,42.2,-2.02,3.34161,27.582,4.485,1005.626,1005.626,33.6170415
000426,兴业银锡,40.84,3.445,4.69002,42.551,6.699,725.1696358076,724.9939114976,33.51022456
603019,中科曙光,86.45,-2.613,2.6103,58.02,5.608,1264.863595268,1264.810480388,33.24510883
002851,麦格米特,119.66,-3.81,5.49691,446.993,7.804,700.0233776304,588.3552033852,32.75327224
002714,牧原股份,40.24,4.601,2.48538,13.972,2.693,2323.0536483456,1320.072926368,32.52791532
600362,江西铜业,48.84,-1.493,3.2315,23.594,2.011,1691.1970414019997,1013.550832602,32.49764
600309,万华化学,77.99,2.998,1.32066,19.546,2.192,2441.4548211174,2441.4548211174,32.21770257
002354,天娱数科,8.27,2.989,23.65488,-280.339,9.949,136.83424731399998,134.4448755233,31.62421684
002594,比亚迪,91.19,1.277,0.98385,25.472,3.585,8313.9724595235,3179.44285065,31.20834206
002202,金风科技,21.82,0.092,4.35043,34.26,2.318,921.6306827754,733.9168086742,31.0226474
600378,昊华科技,48.28,-1.65,5.99739,43.115,3.352,622.811816536,517.8345572564,31.00432976
000063,中兴通讯,34.25,-1.297,2.24786,29.274,2.136,1638.3606987975,1379.46027196,30.93250528
600988,赤峰黄金,44.13,4.847,4.34836,26.112,5.869,838.6514528514,734.2840911114,30.78965367
600397,江钨装备,19.1,3.748,17.35737,-65.862,97.949,189.082337462,189.082337462,30.15095685
000858,五 粮 液,76.13,1.358,1.01541,33.002,2.309,2955.0681742065003,2954.9961445682998,30.01418348
605376,博迁新材,174.98,6.715,6.83113,208.31,26.004,457.74768,457.74768,29.82542034
000338,潍柴动力,32.01,6.169,1.92145,25.205,2.9,2765.7346207821,1586.5412530143,29.77841556
002415,海康威视,37.43,0.51,0.87402,24.211,4.067,3430.411421165,3385.9528756530003,29.41319446
600498,烽火通信,37.86,-3.443,6.0134,105.167,2.926,514.2022086852,481.4358832416,29.15553393
603083,剑桥科技,147.48,-4.716,7.04546,156.894,7.181,543.0956501004,406.43773250040005,28.84051399
600900,长江电力,27.99,0.865,0.42024,19.85,3.005,6848.654138708401,6848.654138708401,28.75570532
600703,三安光电,13.81,-4.097,4.13519,-197.286,1.974,688.9834861987,688.9834861987,28.69952319
603773,沃格光电,94.57,-0.526,13.433,-133.01,20.127,212.5523478281,212.4785832281,28.61695436
600118,中国卫星,69.33,0.946,3.55409,2311.0,12.962,819.8197172955,819.8197172955,28.44652597
002466,天齐锂业,48.98,2.319,3.9349,174.929,1.81,839.1343336258,722.809612751,28.4297386
002792,通宇通讯,34.1,-8.309,23.68362,426.25,6.333,178.62808622999998,115.19814836200001,27.63565147
600392,盛和资源,25.38,6.015,6.46183,53.019,3.457,444.86738346600004,444.86738346600004,27.50569348
600547,山东黄金,31.41,3.051,2.40586,33.415,4.524,1447.9788638025,1135.2966552927,27.08002232
002484,江海股份,65.66,-2.841,4.99727,82.085,8.691,558.4540196606,538.722089199,26.91462463
001232,C嘉立创,181.24,-8.599,32.80829,69.708,13.303,1006.896944,80.11994940759999,26.54599508
002460,赣锋锂业,54.04,2.31,4.02317,67.55,2.439,1133.0536559216,654.5422277352,26.42705209
600711,盛屯矿业,12.78,7.939,6.80888,20.056,2.21,394.9801562178,394.9801562178,26.05507729
002432,九安医疗,72.14,-0.661,7.50087,13.796,1.555,336.0958457534,335.647451648,25.68931526
600489,中金黄金,26.63,2.031,1.99852,26.108,3.936,1290.8393357932,1290.8393357932,25.52131152
601318,中国平安,53.27,-0.206,0.44317,6.936,0.947,9645.9408907365,5678.6166697141,25.22844314
001258,立新能源,14.48,10.03,18.76541,160.889,4.374,135.14666676320002,135.14496898320002,25.02488258
600961,株冶集团,30.71,4.456,10.98654,31.02,6.52,329.4792070913,230.8815874258,24.71247864
002938,鹏鼎控股,97.84,-3.52,1.0705,60.77,6.544,2267.4778661872,2260.912417676,24.45589859
002716,湖南白银,9.45,3.96,11.45316,78.75,6.571,266.78187704699997,219.473951193,24.37778947
600186,莲花控股,10.41,5.258,13.44187,57.833,9.885,186.6267991281,185.3280110931,24.3108023
001267,汇绿生态,42.63,-0.141,9.25891,387.545,20.384,334.6469613564,259.4276606754,24.21113184
002842,翔鹭钨业,42.22,10.005,22.98459,91.783,9.462,138.1321965684,113.34480796980002,24.02964399
603011,合锻智能,23.77,4.806,20.52708,-47.54,6.305,117.52231167490001,117.52231167490001,23.93902806
000960,锡业股份,40.64,0.744,3.6075,35.153,3.227,668.7035452928,668.7035452928,23.81722278
000630,铜陵有色,6.92,-0.575,3.09625,36.421,2.475,927.9354284919999,771.0948821884,23.7461889
000333,美的集团,85.29,2.144,0.40404,14.705,2.801,6506.1343499448,5871.6249498825,23.61616203
000962,东方钽业,58.45,5.926,8.30393,113.605,7.7,308.300467027,294.10738903000004,23.40475347
002167,东方锆业,18.08,4.994,17.00869,258.286,7.871,140.06093264,137.17530371040002,23.2978973
603459,红板科技,102.58,-2.841,28.31834,123.59,31.677,773.2004305704,81.0913959364,22.96450936
600110,诺德股份,10.37,-0.86,12.60583,-59.804,2.996,179.93826264839998,179.93826264839998,22.73719794
600150,中国船舶,34.69,-0.459,1.06518,27.976,1.746,2610.6380248072,2106.187007541,22.58063381
000807,云铝股份,27.81,2.506,2.34649,15.891,2.705,964.4389543305,964.4288581881,22.56992891
603538,美诺华,29.0,-0.685,22.3772,60.417,4.268,98.57917452,97.70678579,22.34864768
002491,通鼎互联,17.08,-1.043,11.01748,-275.04,8.335,210.0830606,200.9408831668,22.32239
600460,士兰微,31.92,-1.935,4.167,133.0,4.355,531.171732924,531.171732924,22.14013548
605499,东鹏饮料,129.84,5.733,2.50199,15.292,4.895,953.2843841040001,877.74034296,21.89452164
600030,中信证券,27.91,-0.143,0.63933,14.24,1.496,4360.7343743692,3398.4753768434,21.79546313
000506,招金黄金,19.94,9.983,12.35836,117.294,20.836,185.2461415434,185.18416802340002,21.60368274
600036,招商银行,38.92,0.309,0.26549,6.828,0.867,9815.5639079092,8028.7851717668,21.39458139
600267,海正药业,14.17,8.085,12.75454,30.804,1.869,167.24455600320002,167.24455600320002,21.37639134
002131,利欧股份,5.38,-1.465,6.72793,1034.615,2.824,364.3216942214,314.9881568252,21.13819932
002361,神剑股份,12.68,6.02,21.54547,905.714,5.503,120.5912340692,102.5836078052,21.13098182
601179,中国西电,14.08,0.071,2.89405,56.843,3.09,721.7242351616,721.7242351616,21.11427092
002155,湖南黄金,27.17,5.392,5.07094,28.6,4.873,424.5723625572,424.5342134319,21.00032446
002422,科伦药业,46.58,2.509,3.38705,43.533,3.007,740.9858866864,604.8947929378,20.50790465
600089,特变电工,21.48,0.703,1.85237,18.501,1.508,1085.3398442508,1085.3398442508,20.19724114
601398,工商银行,7.53,0.0,0.09853,7.53,0.681,26837.391158802,20301.799604187,20.00994764
600497,驰宏锌锗,10.76,2.967,3.69107,52.693,3.155,542.3449399708,542.3449399708,19.79921796
601600,中国铝业,10.01,1.624,1.49674,13.527,2.129,1717.2126298326998,1321.6543244905001,19.75971789
601991,大唐发电,6.33,-0.939,2.53715,20.063,3.181,1171.4747749032001,784.6724404098001,19.74509478
002709,天赐材料,39.33,0.0,3.30619,55.394,4.202,801.7663339152,593.4940337727,19.63665475
600869,远东股份,15.56,-3.713,5.61681,582.772,8.028,345.3312872776,345.3312872776,19.38958275
002149,西部材料,41.38,5.454,9.90211,195.465,5.426,202.0230665812,201.9920315812,19.34763036
601288,农业银行,6.47,0.0,0.09349,8.295,0.801,22643.902291583,20655.100437272,19.33606047
600744,华银电力,7.7,-2.284,12.10019,252.459,12.134,156.396569098,156.396569098,19.14828272
000100,TCL科技,4.86,0.0,1.97299,20.832,1.613,1010.9219149242001,977.5880394696,19.12539155
600141,兴发集团,33.07,5.084,4.70058,24.496,1.589,397.4153707099,397.4153707099,18.82763085
000792,盐湖股份,29.49,2.396,1.19789,18.412,3.491,1560.4847423409,1560.4708319079,18.75100754
600580,卧龙电驱,35.62,-2.784,3.30803,49.247,4.985,556.4262574182,554.8287004182,18.51280864
603893,瑞芯微,204.0,-0.643,2.14565,82.258,18.289,863.212842,863.1026820000001,18.47995473
002739,儒意电影,9.93,9.967,9.21433,40.847,2.753,209.6996257044,208.52130608640002,18.44633228
000703,恒逸石化,18.14,2.428,2.63921,226.75,2.622,693.2313734658001,689.7535273157999,18.365431
002378,章源钨业,28.79,6.511,5.63382,119.958,12.716,345.8881460414,344.07544213510005,18.22762343
603618,杭电股份,26.81,-3.038,9.76108,-62.349,6.851,185.3578026496,185.3578026496,18.18406545
002580,圣阳股份,20.99,10.01,19.76838,51.195,3.949,95.2671016307,94.94591412,17.95258446
601700,风范股份,7.03,9.161,22.62212,-20.737,3.722,80.05463819,80.05463819,17.8346278
000533,顺钠股份,12.5,3.05,20.36982,84.688,8.76,86.352,85.6128,17.42626767
000815,美利云,18.17,0.776,13.5156,189.666,8.979,126.3292934595,126.3292934595,17.26644037
002747,埃斯顿,34.42,-2.021,6.39036,688.4,10.288,333.1162275226,269.3036729576,17.21919387
603039,泛微网络,44.5,-2.369,12.26169,39.035,5.17,136.89941997,136.89941997,17.06353611
600172,黄河旋风,12.29,0.903,10.89631,-18.01,38.227,177.2444721004,157.70510892320002,16.90237328
002396,星网锐捷,29.76,0.541,7.49001,42.159,3.224,226.34098110719998,225.40673554560001,16.74333203
002261,拓维信息,25.98,-4.45,5.59568,512.426,12.531,327.33973160520003,297.7582039638,16.71987945
603306,华懋科技,74.91,2.574,6.65512,119.283,7.679,246.8252266227,246.8252266227,16.59153453
603738,泰晶科技,35.95,-1.856,11.95953,256.786,7.629,138.72655337400002,138.72655337400002,16.53069681
601958,金钼股份,24.66,3.788,2.09007,25.163,4.017,795.6806450400001,795.6806450400001,16.45934917
002837,英维克,54.73,-2.093,2.63378,101.352,20.147,697.4515864315999,618.6997433058,16.42079376
002240,盛新锂能,32.83,2.434,5.44547,-33.5,2.8,300.49097817759997,299.7079334326,16.32064291
002173,创新医疗,21.89,0.922,17.36807,-273.625,5.601,96.5971446528,92.12735528590001,16.31406385
002141,贤丰控股,6.72,9.984,23.89356,439.216,8.601,69.4132856256,69.4132856256,15.97271224
603399,永杉锂业,16.73,7.935,18.70235,-25.738,5.292,85.7062255777,85.7062255777,15.91645532
002028,思源电气,165.26,2.392,1.6139,40.906,8.024,1293.2806058332,1009.4171048486,15.88909184
002558,巨人网络,29.39,0.17,2.86245,31.266,3.424,558.5751632769,558.5722242769,15.87328195
002579,中京电子,14.73,-2.772,18.39342,368.25,3.756,90.23872272599999,85.9365719862,15.82626295
000975,山金国际,27.12,2.922,2.35202,25.334,4.63,751.9094406432,684.3019603704,15.82278677
601126,四方股份,45.73,-0.522,4.12987,45.73,7.369,380.97914515,377.31155342,15.76660426
000566,海南海药,6.16,2.838,19.30101,-18.588,1811.765,79.91769176160001,79.8789149928,15.69228412
603823,百合花,68.05,3.263,5.49972,170.125,11.314,283.338222572,283.338222572,15.43665677
002245,蔚蓝锂芯,17.15,-2.833,5.53325,27.823,3.738,292.86019037100004,275.53185849700003,15.37765215
002222,福晶科技,60.65,-2.288,5.39363,102.38,15.601,285.206625,283.934014541,15.33488501
002859,洁美科技,73.44,4.155,4.99454,144.0,10.836,333.1546576272,314.55468288,15.24254359
002353,杰瑞股份,145.63,0.351,1.52166,55.163,6.347,1491.0412495978999,1006.3595350245001,15.23636801
002971,和远气体,44.19,-2.622,21.55117,152.379,5.15,93.0751875,71.1479088774,15.14806485
600259,中稀有色,90.94,0.287,5.10352,239.316,8.354,305.954816554,305.954816554,15.13163323
002138,顺络电子,47.56,-4.479,4.08019,36.585,5.841,383.4850091624,364.47358117280004,14.83819152
002364,中恒电气,39.2,-2.196,6.65332,178.182,8.834,220.91746432,218.77693852,14.8312747
002050,三花智控,38.56,-1.431,1.03765,37.437,4.973,1622.610173336,1423.2669489152,14.82933311
600722,金牛化工,12.52,10.018,18.29212,177.841,6.753,85.17602343520001,85.17602343520001,14.7422922
601888,中国中免,56.13,0.555,1.34093,32.381,2.012,1166.2672562772,1095.9245228472,14.7385558
000651,格力电器,40.47,0.923,0.64583,7.783,1.491,2266.8889033827,2234.7572341278,14.41943206
001337,四川黄金,50.82,6.385,7.04582,45.784,10.152,213.444,213.444,14.39292632
605358,立昂微,43.9,-2.184,4.22686,-209.048,3.162,338.995524747,338.995524747,14.35970154
603678,火炬电子,51.12,1.731,6.09836,75.176,3.951,243.1096617672,243.1096617672,14.33515604
002241,歌尔股份,22.84,-1.932,1.97728,20.035,2.171,811.3387370552,718.4802441684,14.26151765
000811,冰轮环境,42.16,-0.284,3.45978,73.965,6.405,418.42871847600003,412.4916191096,14.22898985
000933,神火股份,27.25,1.565,2.31253,15.055,2.214,612.8536987274999,612.4626775775,14.17713657
600418,江淮汽车,23.78,-1.45,2.68209,-30.487,4.26,536.043574771,519.3575282998,13.97567361
002437,誉衡药业,3.43,9.936,19.41212,19.953,3.203,76.48447672180001,72.0352770893,13.83114692
002975,博杰股份,98.44,0.511,10.15835,102.542,8.706,204.8838965184,135.2113159916,13.6944825
603268,松发股份,180.01,-1.693,3.21311,60.814,17.39,1833.7923654941,419.87295057920005,13.65089895
000739,普洛药业,23.06,-1.495,4.91567,29.859,4.072,267.13708862560003,267.03012412379996,13.6396412
601212,白银有色,5.97,6.039,3.18263,-58.529,2.781,442.0650383067,442.0650383067,13.54874108
605589,圣泉集团,41.53,-2.006,3.86271,34.899,3.222,351.5051432194,351.31015986939997,13.50985283
002230,科大讯飞,43.37,-0.368,1.41614,120.472,5.526,1041.7820270416998,949.788661878,13.47014964
002812,恩捷股份,55.14,2.682,2.99573,367.6,2.115,541.0990308252,453.58763261519994,13.4403966
601606,长城军工,36.18,10.003,5.33789,3618.0,12.008,262.02583512,262.02583512,13.42889109
601601,中国太保,30.91,-1.779,0.62538,5.559,0.93,2973.6475437405,2115.8023137405003,13.39083112
603650,彤程新材,64.73,0.325,3.39423,68.862,9.23,398.78187538279997,397.8220926024,13.37834511
001389,广合科技,166.02,-2.226,5.20353,69.175,9.898,784.7917540728,252.94291541880003,13.28363775
601988,中国银行,5.82,0.867,0.10758,7.865,0.686,18752.762367575,12266.552964037,13.20287715
600938,中国海油,31.92,1.883,1.37498,12.42,1.812,15171.561311693002,954.408,13.20181469
601069,西部黄金,30.18,5.858,5.04973,58.5,5.23,274.9395353214,267.7534720974,13.17255038
600367,红星发展,32.86,-0.303,12.38445,121.704,4.503,112.09561439720001,105.80038760520002,13.04228419
603061,金海通,316.32,-0.12,4.6609,103.711,16.113,275.1984,275.1984,13.00515186
600353,旭光电子,27.13,-3.211,5.7788,139.2,11.628,224.8564674367,224.8564674367,12.84625872
601939,建设银行,10.09,0.199,1.32354,7.762,0.744,26395.478489212997,968.0000524454,12.83907552
002294,信立泰,36.06,0.083,3.15248,62.172,4.394,402.002842521,401.9124044016,12.81358076
600809,山西汾酒,123.4,2.645,0.85092,12.293,3.344,1505.435849948,1505.435849948,12.76983856
002049,紫光国微,67.35,0.193,2.25009,39.453,4.079,567.917880786,567.841228404,12.70959277
002192,融捷股份,70.51,1.468,6.93001,65.676,4.725,183.0828836353,182.70384866909998,12.68342953
600521,华海药业,18.15,3.419,4.67039,100.833,2.829,271.751273574,271.751273574,12.64448906
600160,巨化股份,44.0,1.64,1.06374,31.429,5.496,1187.88827564,1187.88827564,12.5527523
603296,华勤技术,79.8,-2.457,1.95985,19.851,4.519,1209.9287674739999,637.279648698,12.5251276
002317,众生药业,27.69,-3.114,5.78063,83.909,5.657,235.3457490813,210.89185972139998,12.38936431
002648,卫星化学,26.36,2.25,1.39014,16.684,2.505,887.975003884,887.404783046,12.36615456
002552,宝鼎科技,52.36,10.0,6.43438,168.903,12.973,203.1491193116,192.9483221204,12.3069087
603078,江化微,35.86,-1.402,8.9003,131.935,6.931,138.2895171328,138.2895171328,12.25327703
600887,伊利股份,26.31,0.382,0.73758,14.377,2.793,1664.2023914877,1655.9329095951,12.2407896
000963,华东医药,29.6,2.104,2.32071,15.192,2.017,519.106107008,518.891877008,12.15208341
600500,中化国际,5.28,-4.174,6.41751,-8.516,1.862,189.4625727984,189.4625727984,12.14820383
600989,宝丰能源,23.85,0.76,0.69326,15.288,3.356,1749.00636,1749.00636,12.14103142
603501,豪威集团,88.6,-1.292,1.13071,26.291,3.392,1114.326124094,1069.3695094939999,12.12366927
600031,三一重工,19.75,0.868,0.71496,20.083,2.005,1816.0133763075003,1673.6920323075,11.98225405
600879,航天电子,16.47,0.427,2.2272,238.696,2.602,543.3946003098,543.3946003098,11.93826904
601678,滨化股份,7.38,1.235,7.91509,67.091,1.521,177.78141596880002,150.7982171688,11.87310193
002957,科瑞技术,39.0,-5.592,7.15626,59.624,4.948,163.79316174000002,163.28467818,11.85174218
601628,中国人寿,37.62,-2.463,0.14888,6.903,1.777,10633.182020999999,7833.811986,11.78159104
600919,江苏银行,11.79,1.463,0.54159,6.699,0.819,2163.6211541877,2163.6211541877,11.73172622
002532,天山铝业,13.92,2.731,2.05917,13.257,2.057,644.320248168,571.6745573184,11.72222879
601211,国泰海通,18.23,1.787,0.47649,10.477,0.984,3213.7382825291,2460.4867281838997,11.68873129
002536,飞龙股份,39.11,-1.262,5.57805,70.929,6.401,224.79876079680002,212.91526043250002,11.6851459
600426,华鲁恒升,21.67,2.653,1.9368,13.864,1.744,595.9126513504999,595.8337721171,11.57235262
600352,浙江龙盛,13.83,5.011,2.57652,24.6,1.358,449.935796238,449.935796238,11.53974125
002738,中矿资源,54.41,2.39,2.94938,85.78,3.111,396.85831157570004,386.8634051424,11.41956746
000510,新金路,17.39,3.082,11.04672,-48.958,10.936,112.78173012709999,105.4895471688,11.41715696
601088,中国神华,44.74,1.821,0.15508,16.82,2.018,9703.8529076096,7378.090381067001,11.39251932
002195,岩山科技,6.99,-0.285,2.90539,428.834,3.998,396.0913414404,392.54675724630005,11.32586067
003031,中瓷电子,111.96,-3.366,2.9677,89.568,7.641,504.9987809364,380.8394368416,11.32118907
002273,水晶光电,26.75,-3.185,3.07874,31.105,3.648,371.99411911749996,365.4267683475,11.3009991
000408,藏格矿业,89.06,-1.044,0.80267,36.203,7.919,1397.2754799124,1397.2607850124,11.26378301
603005,晶方科技,32.89,-2.664,5.24426,57.702,4.603,214.4992741034,214.4992741034,11.2516272
002741,光华科技,25.01,-4.905,10.41035,113.682,5.907,117.197437731,107.5496514095,11.19842249
603936,博敏电子,15.28,-4.08,11.43232,1528.0,2.293,98.60917501120001,96.32481501119999,11.12658483
600875,东方电气,27.08,-1.132,1.80533,23.548,1.998,936.5239762808001,612.919673926,11.08259328
002379,宏桥控股,19.8,0.202,4.87352,14.444,4.936,2580.161403996,225.002003094,10.98978664
603002,宏昌电子,14.99,-0.399,6.43759,499.667,4.919,169.9983684991,169.9983684991,10.96187563
002896,中大力德,76.75,-2.811,7.22729,239.844,12.519,150.831149225,150.831149225,10.94898735
600196,复星医药,24.14,1.642,2.12841,19.008,1.312,644.6416390549999,511.403202355,10.91625884
000568,泸州老窖,90.74,2.369,0.81923,12.329,2.588,1335.6033875261999,1334.8399683138,10.89240909
605117,德业股份,85.55,0.861,1.00031,24.373,9.42,1089.249151298,1089.249151298,10.81787224
601020,华钰矿业,23.27,10.024,5.7963,21.953,4.437,190.8057852246,190.8057852246,10.7341597
000547,航天发展,16.4,2.628,4.20245,-20.0,6.949,262.14879611599997,260.615854168,10.68922272
601127,赛力斯,56.02,-1.408,1.21323,15.223,2.362,975.8600451772,872.3453401984001,10.67260254
601872,招商轮船,18.14,0.89,0.73171,24.514,3.25,1464.7212842628,1464.7212842628,10.64722741
002414,高德红外,14.14,0.569,2.19217,87.99,8.153,603.8820856712,480.5637977434,10.50849939
600096,云天化,30.14,0.133,1.88218,10.657,2.109,549.4494063233999,549.4494063233999,10.4709031
600188,兖矿能源,21.65,1.5,0.80441,25.808,2.841,2172.97846233,1290.63271233,10.41492658
002990,盛视科技,56.34,6.664,13.77605,170.727,5.912,147.52749454920001,77.7596583942,10.40129713
002309,中利集团,3.41,4.923,12.83804,-170.5,5.472,102.56138962850001,82.04911170279999,10.38395696
002498,汉缆股份,7.01,2.786,4.46578,42.127,2.646,233.20839959999998,233.20839959999998,10.33757233
600438,通威股份,12.72,-2.752,1.79075,-5.994,1.638,572.653247568,572.653247568,10.32227226
002602,世纪华通,14.14,2.687,1.07874,18.128,3.227,1042.2144803308001,961.0714264577999,10.18785115
601857,中国石油,10.88,1.021,0.05748,12.651,1.226,19912.682386598,17617.122066598,10.17431439
600673,东阳光,33.03,0.365,1.02428,367.0,10.012,994.0560359876999,991.4145832881,10.1044873
000066,中国长城,14.64,-1.215,2.14674,-861.176,4.32,472.25698648319997,472.2204962832,10.09628459
603690,至纯科技,24.85,4.456,10.65541,-12.302,2.739,95.166616125,95.166616125,10.09255889
000676,智度股份,7.45,-2.742,10.64174,65.929,2.192,93.8542965175,93.797625634,10.05768623
002044,美年健康,5.3,9.959,5.03602,75.714,2.628,207.455457919,205.334064231,10.01350584
603663,三祥新材,40.74,1.545,4.19155,145.5,17.398,241.8204697398,241.65620605979998,9.99848586
600893,航发动力,36.47,1.39,1.03021,151.958,2.418,972.1422185985999,971.9709992426001,9.94412714
002413,雷科防务,9.0,-1.854,8.55587,-128.571,3.61,118.74066525,116.58874473000002,9.86612206
600552,凯盛科技,17.77,-2.363,5.87037,130.47,3.889,167.8566450638,167.8566450638,9.82817621
600436,片仔癀,139.36,1.73,1.1692,38.927,5.527,840.7828638560001,840.7828638560001,9.82047237
600219,南山铝业,4.99,3.099,1.73014,12.171,1.125,573.0367077941,573.0367077941,9.79358125
600707,彩虹股份,9.27,-2.215,2.92803,89.135,1.526,332.6437281564,332.5769841564,9.76387841
600326,西藏天路,8.36,10.0,8.9001,-195.785,2.907,113.90202576280001,113.90202576280001,9.72123655
002517,恺英网络,18.19,1.45,2.86593,20.438,3.753,388.6190242646,343.6248658187,9.70747842
600641,先导基电,34.41,10.006,3.05311,-247.554,3.874,325.81656307199995,320.22975547199997,9.69825325
002645,华宏科技,19.67,2.395,7.29655,56.2,3.471,148.1387889744,133.7979926962,9.6922936
